periodo,cole_mcpio_ubicacion,estrato_num,edu_madre_num,edu_padre_num,indice_activos,fami_tienecomputador,fami_tieneinternet,fami_tieneautomovil,fami_tienelavadora,es_privado,es_urbano,cole_bilingue,genero_num,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles,punt_global,bajo_rendimiento,desemp_ingles
20181,MANIZALES,6,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,73.0,69.0,67.0,70.0,75.0,351.0,0,B1
20181,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,59.0,66.0,69.0,72.0,75.0,336.0,0,B1
20181,LA DORADA,2,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,47.0,44.0,40.0,45.0,36.0,217.0,1,A-
20181,MANIZALES,3,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,37.0,42.0,45.0,48.0,52.0,218.0,1,A1
20181,MANIZALES,5,4.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,64.0,69.0,66.0,74.0,68.0,341.0,0,B1
20181,VILLAMARÍA,6,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,67.0,80.0,66.0,63.0,80.0,349.0,0,B+
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,58.0,77.0,58.0,66.0,81.0,330.0,0,B+
20181,MANIZALES,5,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,70.0,77.0,66.0,68.0,70.0,351.0,0,B1
20181,MANIZALES,2,6.0,4.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,1.0,49.0,48.0,49.0,51.0,40.0,243.0,0,A-
20181,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,73.0,64.0,63.0,67.0,76.0,337.0,0,B1
20181,VILLAMARÍA,4,6.0,5.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,62.0,64.0,60.0,67.0,75.0,321.0,0,B1
20181,MANIZALES,5,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,70.0,77.0,66.0,68.0,70.0,351.0,0,B1
20181,MANIZALES,2,,,3.0,1.0,0.0,1.0,1.0,1,1,0.0,1.0,58.0,63.0,55.0,55.0,50.0,286.0,0,A1
20181,MANIZALES,5,6.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,67.0,64.0,50.0,70.0,71.0,317.0,0,B1
20181,VILLAMARÍA,6,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,56.0,60.0,57.0,54.0,76.0,291.0,0,B1
20181,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,46.0,59.0,47.0,43.0,45.0,242.0,0,A-
20181,VILLAMARÍA,6,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,58.0,55.0,58.0,55.0,83.0,293.0,0,B+
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,59.0,61.0,63.0,66.0,67.0,313.0,0,A2
20181,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,72.0,71.0,63.0,64.0,73.0,340.0,0,B1
20181,PÁCORA,2,1.0,8.0,3.0,0.0,1.0,1.0,1.0,0,1,0.0,1.0,50.0,33.0,39.0,33.0,42.0,195.0,1,A-
20181,LA DORADA,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,46.0,43.0,45.0,58.0,32.0,234.0,0,A-
20181,MANIZALES,6,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,67.0,69.0,75.0,73.0,83.0,360.0,0,B+
20181,MANIZALES,2,4.0,8.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,49.0,62.0,49.0,47.0,40.0,254.0,0,A-
20181,MANIZALES,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,28.0,42.0,38.0,39.0,36.0,183.0,1,A-
20181,VILLAMARÍA,6,9.0,,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,61.0,57.0,57.0,55.0,77.0,295.0,0,B1
20181,MANIZALES,3,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,40.0,45.0,37.0,37.0,44.0,200.0,1,A-
20181,MANIZALES,2,8.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,43.0,55.0,45.0,47.0,45.0,237.0,0,A-
20181,MANIZALES,6,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,71.0,77.0,79.0,71.0,84.0,376.0,0,B+
20181,MANIZALES,6,,,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,71.0,77.0,79.0,71.0,84.0,376.0,0,B+
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,58.0,61.0,62.0,60.0,62.0,302.0,0,A2
20181,VILLAMARÍA,6,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,58.0,55.0,58.0,55.0,83.0,293.0,0,B+
20181,MANIZALES,6,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,60.0,52.0,52.0,61.0,50.0,279.0,0,A1
20181,MANIZALES,6,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,67.0,69.0,75.0,73.0,83.0,360.0,0,B+
20181,MANIZALES,6,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,59.0,66.0,69.0,72.0,75.0,336.0,0,B1
20181,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,72.0,71.0,63.0,64.0,73.0,340.0,0,B1
20181,MANIZALES,4,9.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,71.0,71.0,67.0,72.0,83.0,356.0,0,B+
20181,LA DORADA,2,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,21.0,43.0,39.0,42.0,45.0,185.0,1,A-
20181,MANIZALES,1,1.0,,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,39.0,59.0,49.0,51.0,42.0,245.0,0,A-
20181,VILLAMARÍA,6,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,56.0,60.0,57.0,54.0,76.0,291.0,0,B1
20181,MANIZALES,4,9.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,71.0,71.0,67.0,72.0,83.0,356.0,0,B+
20181,LA DORADA,1,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1,1,0.0,1.0,32.0,35.0,37.0,34.0,43.0,176.0,1,A-
20181,VITERBO,2,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,42.0,49.0,44.0,38.0,45.0,217.0,1,A-
20181,VICTORIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,43.0,39.0,39.0,31.0,35.0,189.0,1,A-
20181,MANIZALES,6,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,60.0,52.0,52.0,61.0,50.0,279.0,0,A1
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,43.0,59.0,57.0,57.0,80.0,280.0,0,B+
20181,LA DORADA,1,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1,1,0.0,0.0,23.0,37.0,35.0,31.0,33.0,158.0,1,A-
20181,MANIZALES,3,4.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,66.0,56.0,63.0,50.0,65.0,296.0,0,A2
20181,VITERBO,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,37.0,42.0,27.0,40.0,44.0,185.0,1,A-
20181,MANIZALES,3,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,65.0,65.0,61.0,60.0,77.0,319.0,0,B1
20181,MANIZALES,4,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,78.0,78.0,71.0,74.0,87.0,381.0,0,B+
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,71.0,62.0,75.0,73.0,86.0,357.0,0,B+
20181,LA DORADA,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,0.0,43.0,49.0,40.0,47.0,38.0,221.0,1,A-
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,43.0,59.0,57.0,57.0,80.0,280.0,0,B+
20181,MANIZALES,3,8.0,,2.0,0.0,1.0,0.0,1.0,1,1,0.0,0.0,53.0,51.0,57.0,49.0,56.0,264.0,0,A1
20181,VILLAMARÍA,6,9.0,,4.0,1.0,1.0,1.0,1.0,1,0,,1.0,61.0,57.0,57.0,55.0,77.0,295.0,0,B1
20181,MANIZALES,6,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,77.0,76.0,64.0,78.0,81.0,372.0,0,B+
20181,MANIZALES,3,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,57.0,56.0,64.0,49.0,53.0,281.0,0,A1
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,71.0,62.0,75.0,73.0,86.0,357.0,0,B+
20181,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,60.0,59.0,58.0,63.0,66.0,302.0,0,A2
20181,VICTORIA,2,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,35.0,40.0,39.0,35.0,32.0,184.0,1,A-
20181,MANIZALES,4,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,78.0,78.0,71.0,74.0,87.0,381.0,0,B+
20181,MANIZALES,4,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,60.0,59.0,58.0,63.0,66.0,302.0,0,A2
20181,VICTORIA,6,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,36.0,35.0,30.0,35.0,44.0,174.0,1,A-
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,58.0,61.0,62.0,60.0,62.0,302.0,0,A2
20181,VILLAMARÍA,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,73.0,76.0,76.0,71.0,85.0,374.0,0,B+
20181,MANZANARES,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,44.0,48.0,51.0,48.0,35.0,234.0,0,A-
20181,MANIZALES,3,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,57.0,69.0,54.0,64.0,66.0,307.0,0,A2
20181,MANIZALES,1,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,31.0,51.0,44.0,38.0,35.0,203.0,1,A-
20181,MANIZALES,3,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,65.0,65.0,61.0,60.0,77.0,319.0,0,B1
20181,VILLAMARÍA,3,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1,0,,0.0,55.0,53.0,55.0,49.0,71.0,272.0,0,B1
20181,LA DORADA,1,1.0,,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,31.0,34.0,39.0,35.0,27.0,171.0,1,A-
20181,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,72.0,68.0,77.0,70.0,82.0,363.0,0,B+
20181,MANIZALES,6,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,77.0,76.0,64.0,78.0,81.0,372.0,0,B+
20181,VITERBO,2,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0,1,0.0,0.0,41.0,45.0,45.0,40.0,41.0,213.0,1,A-
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,67.0,73.0,69.0,69.0,79.0,351.0,0,B+
20181,MANIZALES,3,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,57.0,69.0,54.0,64.0,66.0,307.0,0,A2
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,67.0,73.0,69.0,69.0,79.0,351.0,0,B+
20181,MANIZALES,3,8.0,8.0,2.0,0.0,,1.0,1.0,1,1,0.0,1.0,49.0,60.0,51.0,43.0,65.0,259.0,0,A2
20181,VILLAMARÍA,3,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1,0,,0.0,55.0,53.0,55.0,49.0,71.0,272.0,0,B1
20181,MANIZALES,2,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,,0.0,27.0,50.0,37.0,35.0,44.0,189.0,1,A-
20181,VILLAMARÍA,4,8.0,9.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,73.0,76.0,76.0,71.0,85.0,374.0,0,B+
20181,MANIZALES,4,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,25.0,32.0,34.0,32.0,33.0,155.0,1,A-
20181,MANIZALES,4,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,72.0,68.0,77.0,70.0,82.0,363.0,0,B+
20181,LA DORADA,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,33.0,54.0,38.0,39.0,30.0,201.0,1,A-
20181,MANZANARES,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,51.0,48.0,48.0,49.0,38.0,241.0,0,A-
20181,MANZANARES,4,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,37.0,40.0,39.0,30.0,43.0,185.0,1,A-
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,70.0,71.0,70.0,72.0,80.0,357.0,0,B+
20181,VICTORIA,2,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,,0.0,38.0,49.0,39.0,50.0,27.0,213.0,1,A-
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,54.0,59.0,49.0,48.0,59.0,265.0,0,A2
20181,VILLAMARÍA,4,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,54.0,61.0,52.0,56.0,71.0,285.0,0,B1
20181,VILLAMARÍA,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,70.0,71.0,70.0,72.0,80.0,357.0,0,B+
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,54.0,59.0,49.0,48.0,59.0,265.0,0,A2
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,60.0,58.0,64.0,56.0,63.0,299.0,0,A2
20181,VILLAMARÍA,4,7.0,8.0,4.0,1.0,1.0,1.0,1.0,1,0,1.0,0.0,54.0,61.0,52.0,56.0,71.0,285.0,0,B1
20181,MANIZALES,2,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,,1.0,56.0,54.0,37.0,52.0,29.0,241.0,0,A-
20181,MANIZALES,6,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.0,60.0,58.0,64.0,56.0,63.0,299.0,0,A2
20172,MANIZALES,2,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0,46.0,57.0,52.0,48.0,48.0,253.0,0,A1
20172,AGUADAS,2,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,36.0,35.0,34.0,41.0,40.0,184.0,1,A-
20172,MANIZALES,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,,1.0,44.0,50.0,45.0,52.0,34.0,233.0,0,A-
20172,MANIZALES,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,,1.0,46.0,62.0,56.0,54.0,65.0,277.0,0,A2
20172,PALESTINA,2,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,45.0,56.0,54.0,55.0,49.0,261.0,0,A1
20172,MANIZALES,4,8.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,44.0,47.0,56.0,57.0,50.0,255.0,0,A1
20172,NEIRA,3,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,51.0,57.0,55.0,48.0,48.0,262.0,0,A1
20172,SUPIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,27.0,41.0,30.0,40.0,47.0,177.0,1,A-
20172,MANIZALES,3,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,1.0,62.0,51.0,57.0,60.0,46.0,283.0,0,A-
20172,CHINCHINA,2,9.0,9.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,62.0,55.0,56.0,47.0,51.0,273.0,0,A1
20172,VILLAMARIA,3,7.0,,3.0,1.0,1.0,0.0,1.0,0,1,,0.0,49.0,45.0,58.0,53.0,66.0,262.0,0,A2
20172,CHINCHINA,3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,49.0,48.0,40.0,44.0,48.0,227.0,1,A1
20172,FILADELFIA,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,40.0,53.0,47.0,47.0,51.0,235.0,0,A1
20172,MANIZALES,3,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,49.0,53.0,52.0,50.0,47.0,253.0,0,A-
20172,MANIZALES,1,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0,1,0.0,0.0,39.0,42.0,47.0,41.0,39.0,210.0,1,A-
20172,SAMANA,1,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,55.0,67.0,58.0,62.0,57.0,301.0,0,A1
20172,CHINCHINA,1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,47.0,53.0,50.0,56.0,45.0,255.0,0,A-
20172,PACORA,2,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,50.0,55.0,42.0,52.0,49.0,248.0,0,A1
20172,MANIZALES,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,43.0,58.0,35.0,51.0,45.0,233.0,0,A-
20172,LA MERCED,1,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,55.0,58.0,58.0,51.0,43.0,273.0,0,A-
20172,VILLAMARIA,1,,2.0,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,26.0,42.0,44.0,31.0,35.0,178.0,1,A-
20172,PENSILVANIA,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,39.0,50.0,53.0,54.0,50.0,245.0,0,A1
20172,MANIZALES,2,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,61.0,53.0,52.0,49.0,47.0,266.0,0,A-
20172,SAN JOSE,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,54.0,55.0,56.0,43.0,47.0,258.0,0,A-
20172,MANIZALES,3,7.0,2.0,2.0,1.0,0.0,1.0,0.0,0,1,0.0,1.0,47.0,50.0,59.0,50.0,42.0,254.0,0,A-
20172,PACORA,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,35.0,49.0,39.0,45.0,43.0,210.0,1,A-
20172,RIOSUCIO,1,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0,1,0.0,1.0,59.0,56.0,57.0,57.0,59.0,287.0,0,A2
20172,MANIZALES,2,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,60.0,62.0,61.0,55.0,39.0,290.0,0,A-
20172,MARQUETALIA,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,,1.0,69.0,57.0,64.0,56.0,56.0,305.0,0,A1
20172,MANIZALES,3,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,54.0,59.0,42.0,41.0,40.0,242.0,0,A-
20172,PALESTINA,1,8.0,4.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,50.0,56.0,58.0,62.0,44.0,278.0,0,A-
20172,PENSILVANIA,1,1.0,,2.0,1.0,0.0,0.0,1.0,0,0,0.0,1.0,54.0,56.0,47.0,59.0,39.0,264.0,0,A-
20172,VITERBO,3,,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,58.0,51.0,56.0,51.0,50.0,268.0,0,A1
20172,FILADELFIA,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,61.0,64.0,61.0,69.0,49.0,313.0,0,A1
20172,ARANZAZU,1,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,52.0,63.0,58.0,60.0,50.0,288.0,0,A1
20172,SAMANA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,59.0,44.0,60.0,53.0,43.0,266.0,0,A-
20172,RISARALDA,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,54.0,62.0,56.0,53.0,44.0,277.0,0,A-
20172,MANIZALES,1,3.0,6.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,38.0,49.0,44.0,37.0,41.0,210.0,1,A-
20172,SUPIA,2,,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,38.0,36.0,37.0,38.0,28.0,183.0,1,A-
20172,ANSERMA,2,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0,1,0.0,0.0,38.0,39.0,51.0,39.0,45.0,210.0,1,A-
20172,LA DORADA,2,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,56.0,58.0,53.0,64.0,44.0,283.0,0,A-
20172,VILLAMARIA,2,8.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,64.0,56.0,52.0,54.0,60.0,284.0,0,A2
20172,LA DORADA,2,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,61.0,45.0,41.0,45.0,41.0,237.0,0,A-
20172,CHINCHINA,1,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0,1,0.0,1.0,62.0,51.0,59.0,54.0,39.0,276.0,0,A-
20172,MANIZALES,2,3.0,7.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,63.0,53.0,57.0,56.0,45.0,282.0,0,A-
20172,MANIZALES,2,9.0,7.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,64.0,65.0,64.0,65.0,57.0,320.0,0,A1
20172,SUPIA,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,38.0,55.0,35.0,40.0,35.0,207.0,1,A-
20172,MANIZALES,3,3.0,6.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,79.0,69.0,73.0,76.0,68.0,369.0,0,B1
20172,AGUADAS,2,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0,47.0,53.0,47.0,54.0,35.0,245.0,0,A-
20172,MANIZALES,3,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,1.0,64.0,64.0,57.0,63.0,68.0,312.0,0,B1
20172,RIOSUCIO,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,43.0,49.0,44.0,51.0,41.0,232.0,0,A-
20172,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,0.0,38.0,45.0,47.0,48.0,38.0,220.0,1,A-
20172,ANSERMA,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,42.0,61.0,46.0,53.0,51.0,253.0,0,A1
20172,MANIZALES,3,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,42.0,44.0,47.0,37.0,45.0,213.0,1,A-
20172,ANSERMA,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,46.0,45.0,42.0,36.0,39.0,210.0,1,A-
20172,MANIZALES,3,8.0,,3.0,1.0,0.0,1.0,1.0,1,1,0.0,1.0,57.0,65.0,63.0,62.0,76.0,314.0,0,B1
20172,ANSERMA,1,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,56.0,65.0,60.0,48.0,58.0,287.0,0,A2
20172,MANIZALES,5,8.0,8.0,4.0,1.0,1.0,1.0,1.0,1,1,,0.0,74.0,62.0,64.0,68.0,77.0,339.0,0,B1
20172,VILLAMARIA,2,3.0,,3.0,1.0,1.0,0.0,1.0,1,1,,1.0,59.0,71.0,64.0,62.0,75.0,324.0,0,B1
20172,VILLAMARIA,2,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,,1.0,65.0,58.0,68.0,59.0,54.0,309.0,0,A1
20172,BELALCAZAR,2,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0,0,,0.0,46.0,59.0,53.0,55.0,41.0,262.0,0,A-
20172,MANIZALES,1,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,38.0,40.0,34.0,35.0,30.0,181.0,1,A-
20172,LA DORADA,2,6.0,2.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,82.0,62.0,62.0,64.0,68.0,338.0,0,B1
20172,CHINCHINA,2,4.0,,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,69.0,62.0,68.0,66.0,58.0,328.0,0,A2
20172,MANIZALES,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,,1.0,50.0,55.0,56.0,52.0,50.0,265.0,0,A1
20172,MARQUETALIA,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,44.0,46.0,42.0,49.0,36.0,223.0,1,A-
20172,MANIZALES,4,8.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,49.0,52.0,52.0,40.0,59.0,245.0,0,A2
20172,CHINCHINA,3,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,52.0,53.0,58.0,58.0,57.0,277.0,0,A1
20172,SUPIA,2,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,51.0,49.0,42.0,44.0,38.0,229.0,1,A-
20172,MANIZALES,3,9.0,8.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,1.0,61.0,62.0,59.0,58.0,57.0,299.0,0,A1
20172,VILLAMARIA,2,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,43.0,60.0,58.0,53.0,38.0,262.0,0,A-
20172,CHINCHINA,3,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,54.0,55.0,45.0,49.0,41.0,250.0,0,A-
20172,MANIZALES,3,9.0,9.0,4.0,1.0,1.0,1.0,1.0,1,1,0.0,0.0,70.0,69.0,67.0,71.0,72.0,347.0,0,B1
20172,MANIZALES,3,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1,1,0.0,1.0,67.0,64.0,67.0,74.0,75.0,343.0,0,B1
20172,MANIZALES,2,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,38.0,45.0,43.0,39.0,49.0,209.0,1,A1
